request count, total data transfered (bytes), response time (sec), average response time (sec)
60, 780, 1.506966, 0.025116
60, 780, 1.986688, 0.033111
60, 780, 1.516934, 0.025282
60, 780, 1.541896, 0.025698
60, 780, 2.005919, 0.033432
60, 780, 2.008715, 0.033479
60, 780, 1.877008, 0.031283
60, 780, 1.504134, 0.025069
60, 780, 2.017577, 0.033626
60, 780, 2.020596, 0.033677
60, 780, 1.531599, 0.025527
60, 780, 1.515447, 0.025257
60, 780, 2.017716, 0.033629
60, 780, 1.547588, 0.025793
60, 780, 1.835700, 0.030595
60, 780, 1.797317, 0.029955
60, 780, 2.020468, 0.033674
60, 780, 1.532894, 0.025548
60, 780, 1.556368, 0.025939
60, 780, 2.019248, 0.033654
60, 780, 2.019702, 0.033662
60, 780, 1.546998, 0.025783
60, 780, 1.533550, 0.025559
60, 780, 1.806385, 0.030106
60, 780, 1.873388, 0.031223
60, 780, 1.532238, 0.025537
60, 780, 1.996097, 0.033268
60, 780, 1.991116, 0.033185
60, 780, 2.008549, 0.033476
60, 780, 2.021047, 0.033684
60, 780, 1.556170, 0.025936
60, 780, 1.867344, 0.031122
60, 780, 2.021644, 0.033694
60, 780, 1.517139, 0.025286
60, 780, 1.566856, 0.026114
60, 780, 1.549324, 0.025822
60, 780, 1.556067, 0.025934
60, 780, 1.545161, 0.025753
60, 780, 1.512182, 0.025203
60, 780, 1.550463, 0.025841
60, 780, 1.512598, 0.025210
60, 780, 1.511921, 0.025199
60, 780, 1.516889, 0.025281
60, 780, 1.547182, 0.025786
60, 780, 1.951552, 0.032526
60, 780, 1.920101, 0.032002
60, 780, 1.881843, 0.031364
60, 780, 1.873637, 0.031227
60, 780, 1.500307, 0.025005
60, 780, 1.519560, 0.025326
60, 780, 1.520671, 0.025345
60, 780, 1.920358, 0.032006
60, 780, 2.009710, 0.033495
60, 780, 1.567835, 0.026131
60, 780, 1.880405, 0.031340
60, 780, 2.010447, 0.033507
60, 780, 2.022114, 0.033702
60, 780, 1.838261, 0.030638
60, 780, 1.569371, 0.026156
60, 780, 1.557498, 0.025958
60, 780, 1.568146, 0.026136
60, 780, 1.522518, 0.025375
60, 780, 1.806637, 0.030111
60, 780, 1.579223, 0.026320
60, 780, 1.555794, 0.025930
60, 780, 1.534752, 0.025579
60, 780, 2.018813, 0.033647
60, 780, 1.558060, 0.025968
60, 780, 2.020474, 0.033675
60, 780, 1.557197, 0.025953
60, 780, 1.818613, 0.030310
60, 780, 2.010120, 0.033502
60, 780, 1.555770, 0.025930
60, 780, 1.856256, 0.030938
60, 780, 1.836278, 0.030605
60, 780, 1.554238, 0.025904
60, 780, 1.588173, 0.026470
60, 780, 1.541573, 0.025693
60, 780, 2.031058, 0.033851
60, 780, 1.579485, 0.026325
60, 780, 1.839537, 0.030659
60, 780, 1.551903, 0.025865
60, 780, 1.556938, 0.025949
60, 780, 1.849645, 0.030827
60, 780, 1.849468, 0.030824
60, 780, 1.871090, 0.031185
60, 780, 1.617752, 0.026963
60, 780, 2.071176, 0.034520
60, 780, 1.850347, 0.030839
60, 780, 2.070249, 0.034504
60, 780, 2.085128, 0.034752
60, 780, 1.868113, 0.031135
60, 780, 2.124768, 0.035413
60, 780, 1.885622, 0.031427
60, 780, 1.900317, 0.031672
60, 780, 2.054636, 0.034244
60, 780, 2.083122, 0.034719
60, 780, 1.863087, 0.031051
60, 780, 1.611539, 0.026859
60, 780, 2.085635, 0.034761
60, 780, 1.860425, 0.031007
60, 780, 1.580253, 0.026338
60, 780, 2.085276, 0.034755
60, 780, 2.071610, 0.034527
60, 780, 1.621359, 0.027023
60, 780, 1.598777, 0.026646
60, 780, 1.871376, 0.031190
60, 780, 2.125473, 0.035425
60, 780, 1.637060, 0.027284
60, 780, 2.086869, 0.034781
60, 780, 1.882710, 0.031379
60, 780, 1.624342, 0.027072
60, 780, 2.086114, 0.034769
60, 780, 2.074911, 0.034582
60, 780, 2.055919, 0.034265
60, 780, 1.623672, 0.027061
60, 780, 1.871470, 0.031191
60, 780, 1.942715, 0.032379
60, 780, 1.632804, 0.027213
60, 780, 1.599640, 0.026661
60, 780, 1.886503, 0.031442
60, 780, 2.085006, 0.034750
60, 780, 1.887006, 0.031450
60, 780, 1.886231, 0.031437
60, 780, 2.087162, 0.034786
60, 780, 1.902428, 0.031707
60, 780, 1.901894, 0.031698
60, 780, 1.941303, 0.032355
60, 780, 1.863012, 0.031050
60, 780, 2.057704, 0.034295
60, 780, 2.063122, 0.034385
60, 780, 1.886389, 0.031440
60, 780, 1.903021, 0.031717
60, 780, 1.985592, 0.033093
60, 780, 1.881156, 0.031353
60, 780, 1.863103, 0.031052
60, 780, 1.944816, 0.032414
60, 780, 2.085374, 0.034756
60, 780, 1.866385, 0.031106
60, 780, 1.632537, 0.027209
60, 780, 2.074017, 0.034567
60, 780, 2.072600, 0.034543
60, 780, 1.599591, 0.026660
60, 780, 1.938609, 0.032310
60, 780, 1.891670, 0.031528
60, 780, 1.907459, 0.031791
60, 780, 1.949670, 0.032495
60, 780, 1.950609, 0.032510
60, 780, 2.068846, 0.034481
60, 780, 1.591094, 0.026518
60, 780, 1.887373, 0.031456
60, 780, 1.870655, 0.031178
60, 780, 1.585751, 0.026429
60, 780, 1.606559, 0.026776
60, 780, 1.877508, 0.031292
60, 780, 1.627002, 0.027117
60, 780, 1.893499, 0.031558
60, 780, 1.592977, 0.026550
60, 780, 1.618544, 0.026976
60, 780, 1.951333, 0.032522
60, 780, 2.080347, 0.034672
60, 780, 1.602187, 0.026703
60, 780, 2.093376, 0.034890
60, 780, 2.080505, 0.034675
60, 780, 1.888919, 0.031482
60, 780, 1.951526, 0.032525
60, 780, 2.091474, 0.034858
60, 780, 1.623174, 0.027053
60, 780, 1.605596, 0.026760
60, 780, 1.591749, 0.026529
60, 780, 1.591775, 0.026530
60, 780, 2.126189, 0.035436
60, 780, 1.870290, 0.031172
60, 780, 1.620224, 0.027004
60, 780, 1.891154, 0.031519
60, 780, 2.096453, 0.034941
60, 780, 1.572945, 0.026216
60, 780, 1.603620, 0.026727
60, 780, 2.079798, 0.034663
60, 780, 1.940297, 0.032338
60, 780, 1.571199, 0.026187
60, 780, 1.621245, 0.027021
60, 780, 1.638415, 0.027307
60, 780, 1.871624, 0.031194
60, 780, 1.620963, 0.027016
60, 780, 1.893312, 0.031555
60, 780, 1.573262, 0.026221
60, 780, 2.081462, 0.034691
60, 780, 1.877349, 0.031289
60, 780, 1.890467, 0.031508
60, 780, 1.937950, 0.032299
60, 780, 2.133988, 0.035566
60, 780, 1.882811, 0.031380
60, 780, 2.086261, 0.034771
60, 780, 2.095908, 0.034932
60, 780, 2.073905, 0.034565
60, 780, 1.598757, 0.026646
60, 780, 2.097413, 0.034957
60, 780, 1.595768, 0.026596
60, 780, 1.957810, 0.032630
60, 780, 1.899017, 0.031650
60, 780, 1.635594, 0.027260
60, 780, 1.957640, 0.032627
60, 780, 1.958674, 0.032645
60, 780, 1.899879, 0.031665
60, 780, 1.912334, 0.031872
60, 780, 1.955224, 0.032587
60, 780, 1.914507, 0.031908
60, 780, 1.627275, 0.027121
60, 780, 1.899159, 0.031653
60, 780, 1.899666, 0.031661
60, 780, 1.904592, 0.031743
60, 780, 1.602117, 0.026702
60, 780, 2.090936, 0.034849
60, 780, 1.612055, 0.026868
60, 780, 1.966951, 0.032783
60, 780, 2.091213, 0.034854
60, 780, 1.931444, 0.032191
60, 780, 1.899623, 0.031660
60, 780, 2.115526, 0.035259
60, 780, 2.149980, 0.035833
60, 780, 1.915294, 0.031922
60, 780, 2.091934, 0.034866
60, 780, 2.166330, 0.036105
60, 780, 1.915791, 0.031930
60, 780, 1.915684, 0.031928
60, 780, 1.911495, 0.031858
60, 780, 1.915959, 0.031933
60, 780, 2.085126, 0.034752
60, 780, 1.966991, 0.032783
60, 780, 1.964741, 0.032746
60, 780, 1.893924, 0.031565
60, 780, 2.105493, 0.035092
60, 780, 1.970042, 0.032834
60, 780, 2.104785, 0.035080
60, 780, 1.895962, 0.031599
60, 780, 1.895510, 0.031592
60, 780, 1.976645, 0.032944
60, 780, 1.918256, 0.031971
60, 780, 1.641653, 0.027361
60, 780, 1.896765, 0.031613
60, 780, 1.898180, 0.031636
60, 780, 1.970487, 0.032841
60, 780, 1.915586, 0.031926
60, 780, 1.975388, 0.032923
60, 780, 1.895448, 0.031591
60, 780, 1.977561, 0.032959
60, 780, 1.903813, 0.031730
60, 780, 1.899030, 0.031651
60, 780, 1.914716, 0.031912
60, 780, 2.158994, 0.035983
60, 780, 1.652397, 0.027540
60, 780, 2.160479, 0.036008
60, 780, 1.904073, 0.031735
60, 780, 2.160831, 0.036014
60, 780, 1.919166, 0.031986
60, 780, 1.903390, 0.031723
60, 780, 2.119465, 0.035324
60, 780, 1.933905, 0.032232
60, 780, 1.919214, 0.031987
60, 780, 1.917045, 0.031951
60, 780, 2.159800, 0.035997
60, 780, 1.902345, 0.031706
60, 780, 1.934142, 0.032236
60, 780, 1.914815, 0.031914
60, 780, 1.898209, 0.031637
60, 780, 2.111011, 0.035184
60, 780, 1.594315, 0.026572
60, 780, 1.896633, 0.031611
60, 780, 1.918984, 0.031983
60, 780, 1.632138, 0.027202
60, 780, 1.914069, 0.031901
60, 780, 1.919826, 0.031997
60, 780, 1.974407, 0.032907
60, 780, 1.929785, 0.032163
60, 780, 1.608914, 0.026815
60, 780, 2.155103, 0.035918
60, 780, 1.917382, 0.031956
60, 780, 1.922373, 0.032040
60, 780, 1.900807, 0.031680
60, 780, 2.092732, 0.034879
60, 780, 2.093029, 0.034884
60, 780, 1.898123, 0.031635
60, 780, 1.922984, 0.032050
60, 780, 1.899132, 0.031652
60, 780, 2.098877, 0.034981
60, 780, 1.922544, 0.032042
60, 780, 2.163480, 0.036058
60, 780, 2.155636, 0.035927
60, 780, 2.115160, 0.035253
60, 780, 2.109787, 0.035163
60, 780, 1.968322, 0.032805
60, 780, 1.922269, 0.032038
60, 780, 1.918466, 0.031974
60, 780, 1.987945, 0.033132
60, 780, 1.929791, 0.032163
60, 780, 1.924529, 0.032075
60, 780, 1.626308, 0.027105
60, 780, 1.974251, 0.032904
60, 780, 1.928809, 0.032147
60, 780, 1.603365, 0.026723
60, 780, 1.923423, 0.032057
60, 780, 2.171197, 0.036187
60, 780, 1.924704, 0.032078
60, 780, 1.929569, 0.032159
60, 780, 1.930053, 0.032168
60, 780, 1.929805, 0.032163
60, 780, 2.172301, 0.036205
60, 780, 1.945133, 0.032419
60, 780, 1.929782, 0.032163
60, 780, 2.170415, 0.036174
60, 780, 1.925349, 0.032089
60, 780, 1.957110, 0.032619
60, 780, 1.918024, 0.031967
60, 780, 1.947680, 0.032461
60, 780, 2.212555, 0.036876
60, 780, 1.969871, 0.032831
60, 780, 2.029813, 0.033830
60, 780, 1.675696, 0.027928
60, 780, 1.981257, 0.033021
60, 780, 2.018080, 0.033635
60, 780, 2.016888, 0.033615
60, 780, 2.243308, 0.037388
60, 780, 2.200917, 0.036682
60, 780, 2.003600, 0.033393
60, 780, 2.245063, 0.037418
60, 780, 2.201587, 0.036693
60, 780, 2.177459, 0.036291
60, 780, 1.999729, 0.033329
60, 780, 2.000697, 0.033345
60, 780, 2.188195, 0.036470
60, 780, 2.018166, 0.033636
60, 780, 2.259963, 0.037666
60, 780, 2.080530, 0.034676
60, 780, 2.081007, 0.034683
60, 780, 2.264667, 0.037744
60, 780, 2.024163, 0.033736
60, 780, 2.005605, 0.033427
60, 780, 2.020838, 0.033681
60, 780, 2.039603, 0.033993
60, 780, 2.023020, 0.033717
60, 780, 2.025542, 0.033759
60, 780, 2.257442, 0.037624
60, 780, 2.002559, 0.033376
60, 780, 2.077898, 0.034632
60, 780, 2.265913, 0.037765
60, 780, 2.265621, 0.037760
60, 780, 2.038522, 0.033975
60, 780, 2.026325, 0.033772
60, 780, 2.083285, 0.034721
60, 780, 2.000363, 0.033339
60, 780, 2.081394, 0.034690
60, 780, 2.223108, 0.037052
60, 780, 2.020735, 0.033679
60, 780, 2.084234, 0.034737
60, 780, 2.071615, 0.034527
60, 780, 2.268518, 0.037809
60, 780, 2.260959, 0.037683
60, 780, 2.006798, 0.033447
60, 780, 2.027489, 0.033791
60, 780, 2.269143, 0.037819
60, 780, 2.024731, 0.033746
60, 780, 2.269164, 0.037819
60, 780, 2.200278, 0.036671
60, 780, 2.146015, 0.035767
60, 780, 2.212879, 0.036881
60, 780, 2.085670, 0.034761
60, 780, 2.026336, 0.033772
60, 780, 2.029591, 0.033827
60, 780, 2.279381, 0.037990
60, 780, 2.084474, 0.034741
60, 780, 2.083314, 0.034722
60, 780, 2.289133, 0.038152
60, 780, 2.291515, 0.038192
60, 780, 2.247733, 0.037462
60, 780, 2.032654, 0.033878
60, 780, 2.066041, 0.034434
60, 780, 2.031024, 0.033850
60, 780, 2.047235, 0.034121
60, 780, 2.035155, 0.033919
60, 780, 2.052248, 0.034204
60, 780, 2.294867, 0.038248
60, 780, 2.116064, 0.035268
60, 780, 2.053779, 0.034230
60, 780, 2.053478, 0.034225
60, 780, 2.115915, 0.035265
60, 780, 2.238396, 0.037307
60, 780, 2.310911, 0.038515
60, 780, 2.310132, 0.038502
60, 780, 2.084185, 0.034736
60, 780, 2.073286, 0.034555
60, 780, 2.320715, 0.038679
60, 780, 2.095510, 0.034925
60, 780, 2.250589, 0.037510
60, 780, 1.795210, 0.029920
60, 780, 2.065822, 0.034430
60, 780, 2.314975, 0.038583
60, 780, 1.785886, 0.029765
60, 780, 2.081780, 0.034696
60, 780, 2.274694, 0.037912
60, 780, 2.140549, 0.035676
60, 780, 2.066950, 0.034449
60, 780, 2.083702, 0.034728
60, 780, 2.082812, 0.034714
60, 780, 2.066360, 0.034439
60, 780, 2.083338, 0.034722
60, 780, 2.082691, 0.034712
60, 780, 2.083323, 0.034722
60, 780, 2.259491, 0.037658
60, 780, 2.275040, 0.037917
60, 780, 2.324453, 0.038741
60, 780, 1.762991, 0.029383
60, 780, 2.077536, 0.034626
60, 780, 2.325744, 0.038762
60, 780, 1.800215, 0.030004
60, 780, 2.345864, 0.039098
60, 780, 2.339899, 0.038998
60, 780, 1.800097, 0.030002
60, 780, 2.120942, 0.035349
60, 780, 2.122086, 0.035368
60, 780, 1.821856, 0.030364
60, 780, 2.277004, 0.037950
60, 780, 2.087381, 0.034790
60, 780, 2.294433, 0.038241
60, 780, 2.107550, 0.035126
60, 780, 2.086632, 0.034777
60, 780, 2.300016, 0.038334
60, 780, 1.860055, 0.031001
60, 780, 2.313673, 0.038561
60, 780, 2.124510, 0.035408
60, 780, 1.847901, 0.030798
60, 780, 2.315303, 0.038588
60, 780, 2.104830, 0.035080
60, 780, 2.314718, 0.038579
60, 780, 2.127822, 0.035464
60, 780, 2.318427, 0.038640
60, 780, 2.360459, 0.039341
60, 780, 2.366838, 0.039447
60, 780, 2.174082, 0.036235
60, 780, 2.301412, 0.038357
60, 780, 2.128324, 0.035472
60, 780, 2.103024, 0.035050
60, 780, 2.108287, 0.035138
60, 780, 2.107352, 0.035123
60, 780, 2.318878, 0.038648
60, 780, 1.939486, 0.032325
60, 780, 2.302644, 0.038377
60, 780, 2.332311, 0.038872
60, 780, 2.110695, 0.035178
60, 780, 2.302665, 0.038378
60, 780, 2.108471, 0.035141
60, 780, 2.303354, 0.038389
60, 780, 2.128744, 0.035479
60, 780, 2.109465, 0.035158
60, 780, 2.111340, 0.035189
60, 780, 2.129019, 0.035484
60, 780, 2.294669, 0.038244
60, 780, 2.331744, 0.038862
60, 780, 2.340091, 0.039002
60, 780, 2.335750, 0.038929
60, 780, 2.350256, 0.039171
60, 780, 2.334623, 0.038910
60, 780, 1.900659, 0.031678
60, 780, 2.136215, 0.035604
60, 780, 2.140730, 0.035679
60, 780, 2.295612, 0.038260
60, 780, 2.136883, 0.035615
60, 780, 2.336069, 0.038934
60, 780, 2.356088, 0.039268
60, 780, 2.146730, 0.035779
60, 780, 2.016035, 0.033601
60, 780, 2.161372, 0.036023
60, 780, 2.367511, 0.039459
60, 780, 1.905819, 0.031764
60, 780, 2.150007, 0.035833
60, 780, 2.159065, 0.035984
60, 780, 2.028769, 0.033813
60, 780, 1.928553, 0.032143
60, 780, 2.423187, 0.040386
60, 780, 2.349092, 0.039152
60, 780, 2.372236, 0.039537
60, 780, 2.160290, 0.036005
60, 780, 2.157991, 0.035967
60, 780, 2.379878, 0.039665
60, 780, 2.152861, 0.035881
60, 780, 2.325136, 0.038752
60, 780, 1.905327, 0.031755
60, 780, 2.159839, 0.035997
60, 780, 2.157437, 0.035957
60, 780, 1.931275, 0.032188
60, 780, 2.383764, 0.039729
60, 780, 2.167519, 0.036125
60, 780, 2.361385, 0.039356
60, 780, 1.940918, 0.032349
60, 780, 2.162060, 0.036034
60, 780, 2.170216, 0.036170
60, 780, 1.918721, 0.031979
60, 780, 1.912796, 0.031880
60, 780, 2.355588, 0.039260
60, 780, 2.169696, 0.036162
60, 780, 2.379325, 0.039655
60, 780, 2.171437, 0.036191
60, 780, 2.380638, 0.039677
60, 780, 1.917931, 0.031966
60, 780, 2.131097, 0.035518
60, 780, 1.916903, 0.031948
60, 780, 2.363037, 0.039384
60, 780, 2.166215, 0.036104
60, 780, 1.942246, 0.032371
60, 780, 2.363470, 0.039391
60, 780, 2.164501, 0.036075
60, 780, 2.360206, 0.039337
60, 780, 2.341753, 0.039029
60, 780, 2.175416, 0.036257
60, 780, 2.175392, 0.036257
60, 780, 2.170695, 0.036178
60, 780, 2.374552, 0.039576
60, 780, 2.182070, 0.036368
60, 780, 2.186668, 0.036444
60, 780, 1.953332, 0.032556
60, 780, 2.179646, 0.036327
60, 780, 2.179015, 0.036317
60, 780, 2.185645, 0.036427
60, 780, 2.400500, 0.040008
60, 780, 2.400934, 0.040016
60, 780, 2.379549, 0.039659
60, 780, 1.944688, 0.032411
60, 780, 2.185333, 0.036422
60, 780, 2.401543, 0.040026
60, 780, 2.194539, 0.036576
60, 780, 2.049600, 0.034160
60, 780, 2.387646, 0.039794
60, 780, 2.195853, 0.036598
60, 780, 2.196104, 0.036602
60, 780, 2.206513, 0.036775
60, 780, 2.205191, 0.036753
60, 780, 1.973503, 0.032892
60, 780, 1.974167, 0.032903
60, 780, 2.415891, 0.040265
60, 780, 2.198187, 0.036636
60, 780, 1.974348, 0.032906
60, 780, 1.975381, 0.032923
60, 780, 1.971064, 0.032851
60, 780, 1.978829, 0.032980
60, 780, 2.200437, 0.036674
60, 780, 2.201290, 0.036688
60, 780, 1.954236, 0.032571
60, 780, 1.948325, 0.032472
60, 780, 2.151266, 0.035854
60, 780, 2.207346, 0.036789
60, 780, 1.948041, 0.032467
60, 780, 2.200306, 0.036672
60, 780, 2.200444, 0.036674
60, 780, 1.946975, 0.032450
60, 780, 2.196872, 0.036615
60, 780, 2.196163, 0.036603
60, 780, 1.979754, 0.032996
60, 780, 1.961585, 0.032693
60, 780, 2.204181, 0.036736
60, 780, 2.203115, 0.036719
60, 780, 2.424899, 0.040415
60, 780, 1.949040, 0.032484
60, 780, 1.975608, 0.032927
60, 780, 2.385711, 0.039762
60, 780, 2.204536, 0.036742
60, 780, 2.415968, 0.040266
60, 780, 2.197122, 0.036619
60, 780, 1.976166, 0.032936
60, 780, 2.398250, 0.039971
60, 780, 1.961198, 0.032687
60, 780, 2.199612, 0.036660
60, 780, 2.387449, 0.039791
60, 780, 2.200207, 0.036670
60, 780, 2.398283, 0.039971
60, 780, 1.977043, 0.032951
60, 780, 1.976485, 0.032941
60, 780, 1.983495, 0.033058
60, 780, 2.422376, 0.040373
60, 780, 2.180939, 0.036349
60, 780, 1.975215, 0.032920
60, 780, 1.976367, 0.032939
60, 780, 1.980744, 0.033012
60, 780, 2.207156, 0.036786
60, 780, 2.207381, 0.036790
60, 780, 2.200882, 0.036681
60, 780, 2.200734, 0.036679
60, 780, 2.208224, 0.036804
60, 780, 2.207101, 0.036785
60, 780, 2.208972, 0.036816
60, 780, 1.949197, 0.032487
60, 780, 2.167353, 0.036123
60, 780, 2.201361, 0.036689
60, 780, 2.206096, 0.036768
60, 780, 2.200224, 0.036670
60, 780, 1.974988, 0.032916
60, 780, 1.952657, 0.032544
60, 780, 2.204654, 0.036744
60, 780, 2.206657, 0.036778
60, 780, 2.205276, 0.036755
60, 780, 2.414734, 0.040246
60, 780, 2.206831, 0.036781
60, 780, 2.421781, 0.040363
60, 780, 2.390320, 0.039839
60, 780, 1.957265, 0.032621
60, 780, 2.204247, 0.036737
60, 780, 2.200225, 0.036670
60, 780, 2.157215, 0.035954
60, 780, 2.078368, 0.034639
60, 780, 2.043630, 0.034061
60, 780, 1.960326, 0.032672
60, 780, 2.218210, 0.036970
60, 780, 1.984365, 0.033073
60, 780, 1.992172, 0.033203
60, 780, 2.003510, 0.033392
60, 780, 2.444531, 0.040742
60, 780, 2.224097, 0.037068
60, 780, 1.998856, 0.033314
60, 780, 2.003399, 0.033390
60, 780, 2.230259, 0.037171
60, 780, 2.414326, 0.040239
60, 780, 2.228012, 0.037134
60, 780, 2.000518, 0.033342
60, 780, 2.228260, 0.037138
60, 780, 2.222039, 0.037034
60, 780, 1.999941, 0.033332
60, 780, 2.000269, 0.033338
60, 780, 2.237197, 0.037287
60, 780, 1.990024, 0.033167
60, 780, 2.248837, 0.037481
60, 780, 2.230182, 0.037170
60, 780, 2.004253, 0.033404
60, 780, 1.978290, 0.032972
60, 780, 2.225020, 0.037084
60, 780, 1.976534, 0.032942
60, 780, 1.975768, 0.032929
60, 780, 1.980278, 0.033005
60, 780, 2.443717, 0.040729
60, 780, 2.010370, 0.033506
60, 780, 2.238102, 0.037302
60, 780, 2.230844, 0.037181
60, 780, 2.010924, 0.033515
60, 780, 1.982873, 0.033048
60, 780, 2.004972, 0.033416
60, 780, 2.006487, 0.033441
60, 780, 2.012968, 0.033549
60, 780, 2.008586, 0.033476
60, 780, 2.233228, 0.037220
60, 780, 2.238199, 0.037303
60, 780, 2.237269, 0.037288
60, 780, 1.996558, 0.033276
60, 780, 1.988551, 0.033143
60, 780, 1.998760, 0.033313
60, 780, 2.231622, 0.037194
60, 780, 1.983105, 0.033052
60, 780, 2.234553, 0.037243
60, 780, 1.988066, 0.033134
60, 780, 2.423768, 0.040396
60, 780, 1.988131, 0.033136
60, 780, 2.243369, 0.037389
60, 780, 1.999251, 0.033321
60, 780, 2.007552, 0.033459
60, 780, 2.020439, 0.033674
60, 780, 2.019804, 0.033663
60, 780, 2.018669, 0.033644
60, 780, 2.028039, 0.033801
60, 780, 2.030743, 0.033846
60, 780, 2.441444, 0.040691
60, 780, 2.032592, 0.033877
60, 780, 2.258619, 0.037644
60, 780, 2.476024, 0.041267
60, 780, 2.255309, 0.037588
60, 780, 2.262353, 0.037706
60, 780, 2.034395, 0.033907
60, 780, 2.474937, 0.041249
60, 780, 2.253235, 0.037554
60, 780, 2.259757, 0.037663
60, 780, 2.257886, 0.037631
60, 780, 2.031908, 0.033865
60, 780, 2.035398, 0.033923
60, 780, 2.469549, 0.041159
60, 780, 2.253672, 0.037561
60, 780, 2.032159, 0.033869
60, 780, 2.260681, 0.037678
60, 780, 2.027345, 0.033789
60, 780, 2.031958, 0.033866
60, 780, 2.004652, 0.033411
60, 780, 2.005779, 0.033430
60, 780, 2.258650, 0.037644
60, 780, 2.032951, 0.033883
60, 780, 2.258324, 0.037639
60, 780, 2.032126, 0.033869
60, 780, 2.253393, 0.037557
60, 780, 2.032845, 0.033881
60, 780, 2.032672, 0.033878
60, 780, 2.036286, 0.033938
60, 780, 2.258701, 0.037645
60, 780, 2.019730, 0.033662
60, 780, 2.005611, 0.033427
60, 780, 2.035504, 0.033925
60, 780, 2.022321, 0.033705
60, 780, 2.253914, 0.037565
60, 780, 2.011381, 0.033523
60, 780, 2.033380, 0.033890
60, 780, 2.253721, 0.037562
60, 780, 2.034302, 0.033905
60, 780, 2.026459, 0.033774
60, 780, 2.012898, 0.033548
60, 780, 2.261128, 0.037685
60, 780, 2.268646, 0.037811
60, 780, 2.274163, 0.037903
60, 780, 2.271969, 0.037866
60, 780, 2.043768, 0.034063
60, 780, 2.274072, 0.037901
60, 780, 2.272642, 0.037877
60, 780, 2.482607, 0.041377
60, 780, 2.016502, 0.033608
60, 780, 2.016598, 0.033610
60, 780, 2.032024, 0.033867
60, 780, 2.488456, 0.041474
60, 780, 2.278063, 0.037968
60, 780, 2.017688, 0.033628
60, 780, 2.018094, 0.033635
60, 780, 2.025381, 0.033756
60, 780, 2.045429, 0.034090
60, 780, 2.273381, 0.037890
60, 780, 2.465346, 0.041089
60, 780, 2.268581, 0.037810
60, 780, 2.267568, 0.037793
60, 780, 2.267522, 0.037792
60, 780, 2.023638, 0.033727
60, 780, 2.022966, 0.033716
60, 780, 2.032238, 0.033871
60, 780, 2.046939, 0.034116
60, 780, 2.023089, 0.033718
60, 780, 2.267384, 0.037790
60, 780, 2.021535, 0.033692
60, 780, 2.023294, 0.033722
60, 780, 2.268175, 0.037803
60, 780, 2.046773, 0.034113
60, 780, 2.047035, 0.034117
60, 780, 2.275310, 0.037922
60, 780, 2.269363, 0.037823
60, 780, 2.034484, 0.033908
60, 780, 2.047848, 0.034131
60, 780, 2.275613, 0.037927
60, 780, 2.269051, 0.037818
60, 780, 2.273285, 0.037888
60, 780, 2.024607, 0.033743
60, 780, 2.047807, 0.034130
60, 780, 2.266460, 0.037774
60, 780, 2.045603, 0.034093
60, 780, 2.018390, 0.033640
60, 780, 2.047917, 0.034132
60, 780, 2.050039, 0.034167
60, 780, 2.054502, 0.034242
60, 780, 2.051775, 0.034196
60, 780, 2.054274, 0.034238
60, 780, 2.051264, 0.034188
60, 780, 2.276312, 0.037939
60, 780, 2.053003, 0.034217
60, 780, 2.024364, 0.033739
60, 780, 2.276511, 0.037942
60, 780, 2.028088, 0.033801
60, 780, 2.039895, 0.033998
60, 780, 2.053568, 0.034226
60, 780, 2.276110, 0.037935
60, 780, 2.296252, 0.038271
60, 780, 2.290591, 0.038177
60, 780, 2.016570, 0.033610
60, 780, 2.297178, 0.038286
60, 780, 2.059455, 0.034324
60, 780, 2.060907, 0.034348
60, 780, 2.295013, 0.038250
60, 780, 2.097256, 0.034954
60, 780, 2.118853, 0.035314
60, 780, 2.348279, 0.039138
60, 780, 2.127899, 0.035465
60, 780, 2.119957, 0.035333
60, 780, 2.372159, 0.039536
60, 780, 2.364691, 0.039412
60, 780, 2.103383, 0.035056
60, 780, 2.362699, 0.039378
60, 780, 2.377588, 0.039626
60, 780, 2.599949, 0.043332
60, 780, 2.384800, 0.039747
60, 780, 2.145259, 0.035754
60, 780, 2.157607, 0.035960
60, 780, 2.154550, 0.035909
60, 780, 2.601465, 0.043358
60, 780, 2.377895, 0.039632
60, 780, 2.089607, 0.034827
60, 780, 2.157409, 0.035957
60, 780, 2.157527, 0.035959
60, 780, 2.160170, 0.036003
60, 780, 2.578590, 0.042977
60, 780, 2.100024, 0.035000
60, 780, 2.158521, 0.035975
60, 780, 2.162601, 0.036043
60, 780, 2.087162, 0.034786
60, 780, 2.604070, 0.043401
60, 780, 2.086614, 0.034777
60, 780, 2.160817, 0.036014
60, 780, 2.622012, 0.043700
60, 780, 2.590535, 0.043176
60, 780, 2.179433, 0.036324
60, 780, 2.155554, 0.035926
60, 780, 2.558320, 0.042639
60, 780, 2.568774, 0.042813
60, 780, 2.176744, 0.036279
60, 780, 2.103796, 0.035063
60, 780, 2.115637, 0.035261
60, 780, 2.144684, 0.035745
60, 780, 2.185848, 0.036431
60, 780, 2.143998, 0.035733
60, 780, 2.196093, 0.036602
60, 780, 2.655423, 0.044257
60, 780, 2.143620, 0.035727
60, 780, 2.594028, 0.043234
60, 780, 2.634849, 0.043914
60, 780, 2.436157, 0.040603
60, 780, 2.434713, 0.040579
