request count, total data transfered (bytes), total elapsed time (sec), average response time (sec)
60, 780, 3.812958, 0.063549
60, 780, 3.312925, 0.055215
60, 780, 3.818831, 0.063647
60, 780, 3.762586, 0.062710
60, 780, 3.985465, 0.066424
60, 780, 3.237278, 0.053955
60, 780, 3.982374, 0.066373
60, 780, 3.821358, 0.063689
60, 780, 4.060590, 0.067676
60, 780, 3.825119, 0.063752
60, 780, 3.675137, 0.061252
60, 780, 3.815583, 0.063593
60, 780, 3.754457, 0.062574
60, 780, 3.762827, 0.062714
60, 780, 3.823082, 0.063718
60, 780, 3.738332, 0.062306
60, 780, 3.986130, 0.066436
60, 780, 3.837554, 0.063959
60, 780, 3.683867, 0.061398
60, 780, 3.594234, 0.059904
60, 780, 3.413019, 0.056884
60, 780, 3.629080, 0.060485
60, 780, 3.919356, 0.065323
60, 780, 3.836040, 0.063934
60, 780, 3.775218, 0.062920
60, 780, 3.841263, 0.064021
60, 780, 3.827730, 0.063796
60, 780, 4.001935, 0.066699
60, 780, 3.689672, 0.061495
60, 780, 3.776458, 0.062941
60, 780, 3.777565, 0.062959
60, 780, 3.827778, 0.063796
60, 780, 3.992101, 0.066535
60, 780, 3.746877, 0.062448
60, 780, 3.633798, 0.060563
60, 780, 3.510745, 0.058512
60, 780, 3.751565, 0.062526
60, 780, 3.554716, 0.059245
60, 780, 3.645902, 0.060765
60, 780, 3.651982, 0.060866
60, 780, 3.791178, 0.063186
60, 780, 4.089388, 0.068156
60, 780, 4.007392, 0.066790
60, 780, 3.708406, 0.061807
60, 780, 4.022520, 0.067042
60, 780, 4.023876, 0.067065
60, 780, 3.523371, 0.058723
60, 780, 3.759612, 0.062660
60, 780, 4.028126, 0.067135
60, 780, 3.575433, 0.059591
60, 780, 4.030620, 0.067177
60, 780, 3.410932, 0.056849
60, 780, 3.590695, 0.059845
60, 780, 3.715854, 0.061931
60, 780, 4.025243, 0.067087
60, 780, 3.946387, 0.065773
60, 780, 3.804151, 0.063403
60, 780, 3.801059, 0.063351
60, 780, 3.788161, 0.063136
60, 780, 3.947726, 0.065795
60, 780, 4.031429, 0.067190
60, 780, 3.972301, 0.066205
60, 780, 3.719075, 0.061985
60, 780, 4.018173, 0.066970
60, 780, 3.755137, 0.062586
60, 780, 3.753491, 0.062558
60, 780, 4.021680, 0.067028
60, 780, 3.539671, 0.058995
60, 780, 3.859965, 0.064333
60, 780, 3.718220, 0.061970
60, 780, 3.532795, 0.058880
60, 780, 3.548451, 0.059141
60, 780, 3.769574, 0.062826
60, 780, 3.878048, 0.064634
60, 780, 3.735996, 0.062267
60, 780, 4.044962, 0.067416
60, 780, 3.580375, 0.059673
60, 780, 3.790911, 0.063182
60, 780, 4.047317, 0.067455
60, 780, 4.000281, 0.066671
60, 780, 4.045715, 0.067429
60, 780, 3.818792, 0.063647
60, 780, 3.555796, 0.059263
60, 780, 3.858582, 0.064310
60, 780, 3.890372, 0.064840
60, 780, 3.814537, 0.063576
60, 780, 3.818115, 0.063635
60, 780, 3.883350, 0.064723
60, 780, 3.757025, 0.062617
60, 780, 3.890948, 0.064849
60, 780, 3.680135, 0.061336
60, 780, 4.047911, 0.067465
60, 780, 4.049788, 0.067496
60, 780, 3.798385, 0.063306
60, 780, 3.823159, 0.063719
60, 780, 3.889711, 0.064829
60, 780, 3.882279, 0.064705
60, 780, 3.832159, 0.063869
60, 780, 3.763103, 0.062718
60, 780, 3.802641, 0.063377
60, 780, 3.500432, 0.058341
60, 780, 3.587033, 0.059784
60, 780, 3.653255, 0.060888
60, 780, 4.139679, 0.068995
60, 780, 4.142406, 0.069040
60, 780, 4.078228, 0.067970
60, 780, 3.849446, 0.064157
60, 780, 3.771736, 0.062862
60, 780, 3.909458, 0.065158
60, 780, 3.976155, 0.066269
60, 780, 3.685299, 0.061422
60, 780, 4.073400, 0.067890
60, 780, 4.130613, 0.068844
60, 780, 3.849303, 0.064155
60, 780, 3.928464, 0.065474
60, 780, 4.137107, 0.068952
60, 780, 3.849001, 0.064150
60, 780, 3.668743, 0.061146
60, 780, 3.671198, 0.061187
60, 780, 3.811440, 0.063524
60, 780, 3.888945, 0.064816
60, 780, 3.851361, 0.064189
60, 780, 4.155395, 0.069257
60, 780, 3.709227, 0.061820
60, 780, 4.139136, 0.068986
60, 780, 3.861078, 0.064351
60, 780, 4.160365, 0.069339
60, 780, 3.680743, 0.061346
60, 780, 4.168942, 0.069482
60, 780, 3.879654, 0.064661
60, 780, 4.171223, 0.069520
60, 780, 3.863645, 0.064394
60, 780, 3.923519, 0.065392
60, 780, 4.007382, 0.066790
60, 780, 3.858672, 0.064311
60, 780, 4.166712, 0.069445
60, 780, 4.006296, 0.066772
60, 780, 4.013433, 0.066891
60, 780, 3.689607, 0.061493
60, 780, 3.692405, 0.061540
60, 780, 4.254290, 0.070905
60, 780, 4.119030, 0.068650
60, 780, 3.840030, 0.064000
60, 780, 3.691316, 0.061522
60, 780, 3.834765, 0.063913
60, 780, 4.177853, 0.069631
60, 780, 3.813212, 0.063554
60, 780, 4.179581, 0.069660
60, 780, 3.814760, 0.063579
60, 780, 4.180658, 0.069678
60, 780, 3.962115, 0.066035
60, 780, 3.874876, 0.064581
60, 780, 4.174461, 0.069574
60, 780, 3.551417, 0.059190
60, 780, 3.842404, 0.064040
60, 780, 3.680403, 0.061340
60, 780, 3.894011, 0.064900
60, 780, 4.190684, 0.069845
60, 780, 3.960445, 0.066007
60, 780, 3.700182, 0.061670
60, 780, 4.179403, 0.069657
60, 780, 3.881835, 0.064697
60, 780, 3.821881, 0.063698
60, 780, 3.943100, 0.065718
60, 780, 3.822450, 0.063708
60, 780, 3.803115, 0.063385
60, 780, 3.843610, 0.064060
60, 780, 3.899701, 0.064995
60, 780, 3.882409, 0.064707
60, 780, 3.880529, 0.064675
60, 780, 3.703677, 0.061728
60, 780, 4.188876, 0.069815
60, 780, 4.122032, 0.068701
60, 780, 4.188383, 0.069806
