request count, total data transfered (bytes), response time (sec), average response time (sec)
60, 780, 29.502132, 0.491702
60, 780, 28.474279, 0.474571
60, 780, 29.418047, 0.490301
60, 780, 27.953672, 0.465895
60, 780, 29.028656, 0.483811
60, 780, 29.389906, 0.489832
60, 780, 28.280067, 0.471334
60, 780, 28.512144, 0.475202
60, 780, 29.453444, 0.490891
60, 780, 28.868673, 0.481145
60, 780, 29.617781, 0.493630
60, 780, 27.560305, 0.459338
60, 780, 28.484417, 0.474740
60, 780, 26.984890, 0.449748
60, 780, 28.625586, 0.477093
60, 780, 28.671440, 0.477857
60, 780, 29.692917, 0.494882
60, 780, 28.091372, 0.468190
60, 780, 27.164877, 0.452748
60, 780, 28.968487, 0.482808
60, 780, 27.527567, 0.458793
60, 780, 27.885752, 0.464763
60, 780, 29.060661, 0.484344
60, 780, 27.689005, 0.461483
60, 780, 28.107071, 0.468451
60, 780, 29.225168, 0.487086
60, 780, 28.768377, 0.479473
60, 780, 29.734310, 0.495572
60, 780, 28.578945, 0.476316
60, 780, 28.495287, 0.474921
60, 780, 28.154690, 0.469245
60, 780, 29.423105, 0.490385
60, 780, 24.904423, 0.415074
60, 780, 29.017262, 0.483621
60, 780, 29.365700, 0.489428
60, 780, 29.265371, 0.487756
60, 780, 29.646284, 0.494105
60, 780, 28.383347, 0.473056
60, 780, 27.226900, 0.453782
60, 780, 29.159508, 0.485992
60, 780, 28.656691, 0.477612
60, 780, 29.115740, 0.485262
60, 780, 28.830996, 0.480517
60, 780, 28.774935, 0.479582
60, 780, 29.272932, 0.487882
60, 780, 26.851450, 0.447524
60, 780, 29.386835, 0.489781
60, 780, 29.198269, 0.486638
60, 780, 29.193836, 0.486564
60, 780, 28.501020, 0.475017
60, 780, 28.953524, 0.482559
60, 780, 28.021368, 0.467023
60, 780, 29.313663, 0.488561
60, 780, 28.585314, 0.476422
60, 780, 29.672678, 0.494545
60, 780, 29.320990, 0.488683
60, 780, 27.221340, 0.453689
60, 780, 28.857729, 0.480962
60, 780, 29.237680, 0.487295
60, 780, 27.964149, 0.466069
60, 780, 28.642626, 0.477377
60, 780, 27.270237, 0.454504
60, 780, 27.518818, 0.458647
60, 780, 28.557764, 0.475963
60, 780, 29.311880, 0.488531
60, 780, 28.374271, 0.472905
60, 780, 29.143345, 0.485722
60, 780, 27.429398, 0.457157
60, 780, 29.848867, 0.497481
60, 780, 29.405821, 0.490097
60, 780, 27.942514, 0.465709
60, 780, 28.371201, 0.472853
60, 780, 28.076151, 0.467936
60, 780, 29.453556, 0.490893
60, 780, 29.370111, 0.489502
60, 780, 27.267239, 0.454454
60, 780, 29.458820, 0.490980
60, 780, 28.176720, 0.469612
60, 780, 29.336916, 0.488949
60, 780, 29.357054, 0.489284
60, 780, 28.492790, 0.474880
60, 780, 28.635336, 0.477256
60, 780, 28.437899, 0.473965
60, 780, 27.348669, 0.455811
60, 780, 29.809420, 0.496824
60, 780, 27.908247, 0.465137
60, 780, 29.824051, 0.497068
60, 780, 29.812134, 0.496869
60, 780, 29.788214, 0.496470
60, 780, 29.351280, 0.489188
60, 780, 26.597519, 0.443292
60, 780, 29.655428, 0.494257
60, 780, 27.601871, 0.460031
60, 780, 28.907776, 0.481796
60, 780, 28.740498, 0.479008
60, 780, 28.768456, 0.479474
60, 780, 29.286430, 0.488107
60, 780, 29.691685, 0.494861
60, 780, 28.964760, 0.482746
60, 780, 29.400709, 0.490012
60, 780, 28.779072, 0.479651
60, 780, 28.033678, 0.467228
60, 780, 29.878716, 0.497979
60, 780, 29.483953, 0.491399
60, 780, 28.856329, 0.480939
60, 780, 29.316694, 0.488612
60, 780, 27.640400, 0.460673
60, 780, 28.006432, 0.466774
60, 780, 28.348850, 0.472481
60, 780, 27.829119, 0.463819
60, 780, 29.735497, 0.495592
60, 780, 28.223036, 0.470384
60, 780, 29.352896, 0.489215
60, 780, 29.673433, 0.494557
60, 780, 27.388964, 0.456483
60, 780, 29.457815, 0.490964
60, 780, 27.805159, 0.463419
60, 780, 29.889341, 0.498156
60, 780, 28.317333, 0.471956
60, 780, 29.904066, 0.498401
60, 780, 28.852501, 0.480875
60, 780, 29.587181, 0.493120
60, 780, 29.425594, 0.490427
60, 780, 29.834501, 0.497242
60, 780, 29.152254, 0.485871
60, 780, 28.233166, 0.470553
60, 780, 27.323135, 0.455386
60, 780, 29.279007, 0.487983
60, 780, 29.493269, 0.491554
60, 780, 29.494270, 0.491571
60, 780, 25.551661, 0.425861
60, 780, 29.150618, 0.485844
60, 780, 28.275976, 0.471266
60, 780, 28.483379, 0.474723
60, 780, 28.102587, 0.468376
60, 780, 29.106607, 0.485110
60, 780, 29.695824, 0.494930
60, 780, 28.402157, 0.473369
60, 780, 28.640055, 0.477334
60, 780, 29.807789, 0.496796
60, 780, 29.096331, 0.484939
60, 780, 29.462208, 0.491037
60, 780, 29.731125, 0.495519
60, 780, 28.191572, 0.469860
60, 780, 28.117155, 0.468619
60, 780, 29.886816, 0.498114
60, 780, 29.935524, 0.498925
60, 780, 27.559546, 0.459326
60, 780, 29.900055, 0.498334
60, 780, 30.027847, 0.500464
60, 780, 28.670172, 0.477836
60, 780, 29.464977, 0.491083
60, 780, 29.237783, 0.487296
60, 780, 28.619665, 0.476994
60, 780, 30.006567, 0.500109
60, 780, 28.469400, 0.474490
60, 780, 28.904274, 0.481738
60, 780, 29.189127, 0.486485
60, 780, 28.711576, 0.478526
60, 780, 25.816891, 0.430282
60, 780, 29.803108, 0.496718
60, 780, 29.652967, 0.494216
60, 780, 29.203663, 0.486728
60, 780, 29.003151, 0.483386
60, 780, 28.963394, 0.482723
60, 780, 27.976402, 0.466273
60, 780, 30.059248, 0.500987
60, 780, 29.502283, 0.491705
60, 780, 29.423216, 0.490387
60, 780, 29.687330, 0.494789
60, 780, 29.608082, 0.493468
60, 780, 28.644146, 0.477402
60, 780, 27.697510, 0.461625
60, 780, 28.529305, 0.475488
60, 780, 28.379427, 0.472990
60, 780, 30.019640, 0.500327
60, 780, 29.523632, 0.492061
60, 780, 29.862715, 0.497712
60, 780, 29.464188, 0.491070
60, 780, 29.653580, 0.494226
60, 780, 29.161144, 0.486019
60, 780, 29.158953, 0.485983
60, 780, 30.075119, 0.501252
60, 780, 29.536955, 0.492283
60, 780, 28.637877, 0.477298
60, 780, 29.965401, 0.499423
60, 780, 29.592361, 0.493206
60, 780, 28.716228, 0.478604
60, 780, 29.584499, 0.493075
60, 780, 27.857592, 0.464293
60, 780, 28.772160, 0.479536
60, 780, 29.200527, 0.486675
60, 780, 28.727716, 0.478795
60, 780, 29.751415, 0.495857
60, 780, 28.867832, 0.481131
60, 780, 29.586443, 0.493107
60, 780, 29.306467, 0.488441
60, 780, 29.291870, 0.488198
60, 780, 29.637976, 0.493966
60, 780, 30.131493, 0.502192
60, 780, 29.965736, 0.499429
60, 780, 29.772921, 0.496215
60, 780, 28.540379, 0.475673
60, 780, 28.193087, 0.469885
60, 780, 29.532070, 0.492201
60, 780, 30.052004, 0.500867
60, 780, 28.984638, 0.483077
60, 780, 29.595230, 0.493254
60, 780, 29.607872, 0.493465
60, 780, 29.624538, 0.493742
60, 780, 29.235405, 0.487257
60, 780, 28.748377, 0.479140
60, 780, 30.104641, 0.501744
60, 780, 29.814642, 0.496911
60, 780, 29.919947, 0.498666
60, 780, 28.834169, 0.480569
60, 780, 28.855383, 0.480923
60, 780, 30.177505, 0.502958
60, 780, 29.475523, 0.491259
60, 780, 30.059206, 0.500987
60, 780, 30.178635, 0.502977
60, 780, 29.658749, 0.494312
60, 780, 29.440655, 0.490678
60, 780, 29.805105, 0.496752
60, 780, 29.362896, 0.489382
60, 780, 29.966305, 0.499438
60, 780, 29.128906, 0.485482
60, 780, 29.116533, 0.485276
60, 780, 28.549175, 0.475820
60, 780, 28.988020, 0.483134
60, 780, 29.084757, 0.484746
60, 780, 30.213095, 0.503552
60, 780, 28.116980, 0.468616
60, 780, 29.966967, 0.499449
60, 780, 30.129988, 0.502166
60, 780, 29.994528, 0.499909
60, 780, 29.319010, 0.488650
60, 780, 28.745337, 0.479089
60, 780, 28.075378, 0.467923
60, 780, 29.719339, 0.495322
60, 780, 29.554388, 0.492573
60, 780, 28.769094, 0.479485
60, 780, 28.955566, 0.482593
60, 780, 30.062006, 0.501033
60, 780, 29.745665, 0.495761
60, 780, 28.854973, 0.480916
60, 780, 28.627977, 0.477133
60, 780, 29.032843, 0.483881
60, 780, 30.170544, 0.502842
60, 780, 30.175344, 0.502922
60, 780, 30.258104, 0.504302
60, 780, 30.204935, 0.503416
60, 780, 29.604570, 0.493410
60, 780, 29.316076, 0.488601
60, 780, 27.677071, 0.461285
60, 780, 30.205467, 0.503424
60, 780, 29.695223, 0.494920
60, 780, 29.942343, 0.499039
60, 780, 28.882336, 0.481372
60, 780, 28.894424, 0.481574
60, 780, 28.334160, 0.472236
60, 780, 27.952072, 0.465868
60, 780, 29.907473, 0.498458
60, 780, 29.030212, 0.483837
60, 780, 29.920448, 0.498674
60, 780, 29.153622, 0.485894
60, 780, 28.706192, 0.478436
60, 780, 29.714945, 0.495249
60, 780, 28.837555, 0.480626
60, 780, 29.568302, 0.492805
60, 780, 29.845465, 0.497424
60, 780, 30.301678, 0.505028
60, 780, 29.198076, 0.486635
60, 780, 30.236639, 0.503944
60, 780, 28.660229, 0.477670
60, 780, 30.305496, 0.505092
60, 780, 29.854733, 0.497579
60, 780, 27.728539, 0.462142
60, 780, 29.874985, 0.497916
60, 780, 29.254248, 0.487571
60, 780, 29.997370, 0.499956
60, 780, 29.483496, 0.491392
60, 780, 29.187756, 0.486463
60, 780, 28.405474, 0.473425
60, 780, 30.002052, 0.500034
60, 780, 28.321674, 0.472028
60, 780, 30.374907, 0.506248
60, 780, 30.181301, 0.503022
60, 780, 29.367176, 0.489453
60, 780, 25.498741, 0.424979
60, 780, 29.378685, 0.489645
60, 780, 29.139072, 0.485651
60, 780, 28.359182, 0.472653
60, 780, 29.639891, 0.493998
60, 780, 29.846113, 0.497435
60, 780, 29.961140, 0.499352
60, 780, 30.027489, 0.500458
60, 780, 29.726652, 0.495444
60, 780, 29.671881, 0.494531
60, 780, 30.089025, 0.501484
60, 780, 29.278902, 0.487982
60, 780, 29.746021, 0.495767
60, 780, 30.397474, 0.506625
60, 780, 28.276165, 0.471269
60, 780, 29.066631, 0.484444
60, 780, 29.058998, 0.484317
60, 780, 29.302681, 0.488378
60, 780, 28.363398, 0.472723
60, 780, 29.368708, 0.489478
60, 780, 29.762638, 0.496044
60, 780, 29.680321, 0.494672
60, 780, 29.183701, 0.486395
60, 780, 29.386797, 0.489780
60, 780, 30.309046, 0.505151
60, 780, 29.602140, 0.493369
60, 780, 30.329603, 0.505493
60, 780, 29.931229, 0.498854
60, 780, 30.356197, 0.505937
60, 780, 28.433773, 0.473896
60, 780, 27.751442, 0.462524
60, 780, 30.160938, 0.502682
60, 780, 30.423553, 0.507059
60, 780, 29.350214, 0.489170
60, 780, 30.440327, 0.507339
60, 780, 30.401892, 0.506698
60, 780, 30.158558, 0.502643
60, 780, 29.665056, 0.494418
60, 780, 26.228413, 0.437140
60, 780, 29.993366, 0.499889
60, 780, 25.592186, 0.426536
60, 780, 30.150440, 0.502507
60, 780, 29.174551, 0.486243
60, 780, 30.352596, 0.505877
60, 780, 29.793999, 0.496567
60, 780, 30.195488, 0.503258
60, 780, 30.115307, 0.501922
60, 780, 29.311850, 0.488531
60, 780, 28.450363, 0.474173
60, 780, 28.969475, 0.482825
60, 780, 29.767784, 0.496130
60, 780, 28.732367, 0.478873
60, 780, 30.035648, 0.500594
60, 780, 28.914944, 0.481916
60, 780, 29.997103, 0.499952
60, 780, 28.981026, 0.483017
60, 780, 29.256981, 0.487616
60, 780, 29.586649, 0.493111
60, 780, 28.955273, 0.482588
60, 780, 30.002935, 0.500049
60, 780, 30.400579, 0.506676
60, 780, 29.997286, 0.499955
60, 780, 29.058165, 0.484303
60, 780, 29.810528, 0.496842
60, 780, 28.419971, 0.473666
60, 780, 29.679392, 0.494657
60, 780, 29.122124, 0.485369
60, 780, 29.071188, 0.484520
60, 780, 30.221010, 0.503684
60, 780, 29.764404, 0.496073
60, 780, 29.458014, 0.490967
60, 780, 30.509974, 0.508500
60, 780, 29.775829, 0.496264
60, 780, 27.791479, 0.463191
60, 780, 29.715267, 0.495254
60, 780, 29.840578, 0.497343
60, 780, 30.297411, 0.504957
60, 780, 29.649578, 0.494160
60, 780, 29.679392, 0.494657
60, 780, 29.369827, 0.489497
60, 780, 29.039078, 0.483985
60, 780, 30.305153, 0.505086
60, 780, 29.911882, 0.498531
60, 780, 29.275057, 0.487918
60, 780, 29.474255, 0.491238
60, 780, 28.991341, 0.483189
60, 780, 29.318197, 0.488637
60, 780, 28.182760, 0.469713
60, 780, 28.581341, 0.476356
60, 780, 30.243937, 0.504066
60, 780, 27.870993, 0.464517
60, 780, 30.525431, 0.508757
60, 780, 30.156975, 0.502616
60, 780, 30.574318, 0.509572
60, 780, 29.637028, 0.493950
60, 780, 29.799007, 0.496650
60, 780, 29.690187, 0.494836
60, 780, 29.476429, 0.491274
60, 780, 30.319952, 0.505333
60, 780, 30.544519, 0.509075
60, 780, 28.194403, 0.469907
60, 780, 28.569248, 0.476154
60, 780, 30.084038, 0.501401
60, 780, 28.615374, 0.476923
60, 780, 30.344381, 0.505740
60, 780, 30.464842, 0.507747
60, 780, 29.029867, 0.483831
60, 780, 30.247736, 0.504129
60, 780, 27.903437, 0.465057
60, 780, 30.475012, 0.507917
60, 780, 30.519102, 0.508652
60, 780, 28.348978, 0.472483
60, 780, 29.871716, 0.497862
60, 780, 29.379860, 0.489664
60, 780, 29.730692, 0.495512
60, 780, 29.703533, 0.495059
60, 780, 27.967505, 0.466125
60, 780, 30.057327, 0.500955
60, 780, 29.878836, 0.497981
60, 780, 29.678757, 0.494646
60, 780, 28.473305, 0.474555
60, 780, 29.094770, 0.484913
60, 780, 29.915640, 0.498594
60, 780, 30.392056, 0.506534
60, 780, 29.217081, 0.486951
60, 780, 30.178764, 0.502979
60, 780, 28.938396, 0.482307
60, 780, 30.068583, 0.501143
60, 780, 30.176859, 0.502948
60, 780, 26.076630, 0.434610
60, 780, 29.566399, 0.492773
60, 780, 29.953629, 0.499227
60, 780, 29.620752, 0.493679
60, 780, 29.504831, 0.491747
60, 780, 29.038214, 0.483970
60, 780, 30.356493, 0.505942
60, 780, 30.613667, 0.510228
60, 780, 30.098581, 0.501643
60, 780, 30.099190, 0.501653
60, 780, 30.280989, 0.504683
60, 780, 30.245920, 0.504099
60, 780, 29.068981, 0.484483
60, 780, 28.249836, 0.470831
60, 780, 29.239880, 0.487331
60, 780, 26.920294, 0.448672
60, 780, 29.425583, 0.490426
60, 780, 30.189724, 0.503162
60, 780, 29.913561, 0.498559
60, 780, 27.670395, 0.461173
60, 780, 29.153128, 0.485885
60, 780, 30.250139, 0.504169
60, 780, 29.313658, 0.488561
60, 780, 29.643793, 0.494063
60, 780, 30.329588, 0.505493
60, 780, 30.232872, 0.503881
60, 780, 29.791521, 0.496525
60, 780, 28.652515, 0.477542
60, 780, 30.264160, 0.504403
60, 780, 29.843542, 0.497392
60, 780, 30.281101, 0.504685
60, 780, 30.393627, 0.506560
60, 780, 30.027960, 0.500466
60, 780, 28.811453, 0.480191
60, 780, 29.724028, 0.495400
60, 780, 30.261181, 0.504353
60, 780, 30.525164, 0.508753
60, 780, 29.688389, 0.494806
60, 780, 28.933546, 0.482226
60, 780, 30.074270, 0.501238
60, 780, 28.084793, 0.468080
60, 780, 29.319883, 0.488665
60, 780, 29.235229, 0.487254
60, 780, 30.623886, 0.510398
60, 780, 29.291157, 0.488186
60, 780, 30.683371, 0.511390
60, 780, 30.047350, 0.500789
60, 780, 30.045286, 0.500755
60, 780, 29.472754, 0.491213
60, 780, 30.306452, 0.505108
60, 780, 29.449396, 0.490823
60, 780, 29.026228, 0.483770
60, 780, 30.277811, 0.504630
60, 780, 29.898481, 0.498308
60, 780, 30.322811, 0.505380
60, 780, 28.899570, 0.481660
60, 780, 30.868027, 0.514467
60, 780, 30.805248, 0.513421
60, 780, 30.384611, 0.506410
60, 780, 30.200592, 0.503343
60, 780, 30.626455, 0.510441
60, 780, 28.070217, 0.467837
60, 780, 30.189507, 0.503158
60, 780, 29.368023, 0.489467
60, 780, 30.228352, 0.503806
60, 780, 30.318233, 0.505304
60, 780, 30.566998, 0.509450
60, 780, 30.195978, 0.503266
60, 780, 29.354549, 0.489242
60, 780, 29.493179, 0.491553
60, 780, 28.911230, 0.481854
60, 780, 29.746231, 0.495771
60, 780, 30.422075, 0.507035
60, 780, 28.632938, 0.477216
60, 780, 28.607466, 0.476791
60, 780, 30.235701, 0.503928
60, 780, 29.997425, 0.499957
60, 780, 30.238808, 0.503980
60, 780, 28.718853, 0.478648
60, 780, 30.791603, 0.513193
60, 780, 29.710539, 0.495176
60, 780, 30.423697, 0.507062
60, 780, 29.725601, 0.495427
60, 780, 29.078485, 0.484641
60, 780, 29.985111, 0.499752
60, 780, 30.411440, 0.506857
60, 780, 30.884676, 0.514745
60, 780, 29.508652, 0.491811
60, 780, 30.281111, 0.504685
60, 780, 30.208954, 0.503483
60, 780, 30.624697, 0.510412
60, 780, 29.422939, 0.490382
60, 780, 29.524477, 0.492075
60, 780, 30.452312, 0.507539
60, 780, 29.836374, 0.497273
60, 780, 30.649460, 0.510824
60, 780, 30.914200, 0.515237
60, 780, 29.792797, 0.496547
60, 780, 30.934383, 0.515573
60, 780, 30.594456, 0.509908
60, 780, 28.664335, 0.477739
60, 780, 28.929268, 0.482154
60, 780, 29.626141, 0.493769
60, 780, 28.979155, 0.482986
60, 780, 28.704655, 0.478411
60, 780, 30.431755, 0.507196
60, 780, 28.998865, 0.483314
60, 780, 30.767513, 0.512792
60, 780, 30.421246, 0.507021
60, 780, 30.934523, 0.515575
60, 780, 28.988068, 0.483134
60, 780, 30.950062, 0.515834
60, 780, 30.407495, 0.506792
60, 780, 29.077412, 0.484624
60, 780, 30.040514, 0.500675
60, 780, 28.790884, 0.479848
60, 780, 30.477131, 0.507952
60, 780, 30.807781, 0.513463
60, 780, 29.647253, 0.494121
60, 780, 28.988874, 0.483148
60, 780, 30.302296, 0.505038
60, 780, 30.603325, 0.510055
60, 780, 30.156809, 0.502613
60, 780, 30.470137, 0.507836
60, 780, 30.598398, 0.509973
60, 780, 30.802935, 0.513382
60, 780, 29.863369, 0.497723
60, 780, 30.392809, 0.506547
60, 780, 30.913990, 0.515233
60, 780, 30.386003, 0.506433
60, 780, 29.529827, 0.492164
60, 780, 30.712196, 0.511870
60, 780, 30.259272, 0.504321
60, 780, 30.342230, 0.505704
60, 780, 30.497095, 0.508285
60, 780, 30.877174, 0.514620
60, 780, 30.384045, 0.506401
60, 780, 30.842422, 0.514040
60, 780, 30.938622, 0.515644
60, 780, 28.656067, 0.477601
60, 780, 30.454952, 0.507583
60, 780, 29.045856, 0.484098
60, 780, 30.987616, 0.516460
60, 780, 29.844982, 0.497416
60, 780, 30.515213, 0.508587
60, 780, 30.266386, 0.504440
60, 780, 28.784931, 0.479749
60, 780, 26.326248, 0.438771
60, 780, 28.816200, 0.480270
60, 780, 30.413683, 0.506895
60, 780, 30.697840, 0.511631
60, 780, 30.404072, 0.506735
60, 780, 30.485497, 0.508092
60, 780, 29.522787, 0.492046
60, 780, 29.470411, 0.491174
60, 780, 28.884027, 0.481400
60, 780, 30.533907, 0.508898
60, 780, 30.603756, 0.510063
60, 780, 30.841543, 0.514026
60, 780, 30.465521, 0.507759
60, 780, 30.831043, 0.513851
60, 780, 30.478865, 0.507981
60, 780, 28.598530, 0.476642
60, 780, 30.138157, 0.502303
60, 780, 28.671959, 0.477866
60, 780, 27.949175, 0.465820
60, 780, 30.056082, 0.500935
60, 780, 28.567137, 0.476119
60, 780, 29.894535, 0.498242
60, 780, 28.730141, 0.478836
60, 780, 29.188648, 0.486477
60, 780, 26.019810, 0.433663
60, 780, 30.860691, 0.514345
60, 780, 30.487555, 0.508126
60, 780, 30.386932, 0.506449
60, 780, 25.714176, 0.428570
60, 780, 29.092995, 0.484883
60, 780, 30.931677, 0.515528
60, 780, 29.812500, 0.496875
60, 780, 30.205050, 0.503417
60, 780, 30.120737, 0.502012
60, 780, 29.284861, 0.488081
60, 780, 30.701576, 0.511693
60, 780, 30.216600, 0.503610
60, 780, 29.581400, 0.493023
60, 780, 28.358015, 0.472634
60, 780, 26.062052, 0.434368
60, 780, 30.636780, 0.510613
60, 780, 30.478733, 0.507979
60, 780, 29.453543, 0.490892
60, 780, 28.964748, 0.482746
60, 780, 29.670288, 0.494505
60, 780, 30.468353, 0.507806
60, 780, 29.864084, 0.497735
60, 780, 31.000595, 0.516677
60, 780, 28.178003, 0.469633
60, 780, 30.548851, 0.509148
60, 780, 29.356400, 0.489273
60, 780, 29.084558, 0.484743
60, 780, 31.191767, 0.519863
60, 780, 31.180468, 0.519674
60, 780, 29.723339, 0.495389
60, 780, 30.394182, 0.506570
60, 780, 30.064447, 0.501074
60, 780, 30.170147, 0.502836
60, 780, 30.929626, 0.515494
60, 780, 31.034922, 0.517249
60, 780, 28.874153, 0.481236
60, 780, 30.960632, 0.516011
60, 780, 31.161373, 0.519356
60, 780, 30.779308, 0.512989
60, 780, 29.097887, 0.484965
60, 780, 30.332119, 0.505535
60, 780, 29.831089, 0.497185
60, 780, 30.719007, 0.511983
60, 780, 30.678925, 0.511315
60, 780, 30.201704, 0.503362
60, 780, 30.188713, 0.503145
60, 780, 30.362806, 0.506047
60, 780, 28.837845, 0.480631
60, 780, 28.741364, 0.479023
60, 780, 29.075283, 0.484588
60, 780, 30.800165, 0.513336
60, 780, 30.410616, 0.506844
60, 780, 30.032919, 0.500549
60, 780, 29.346624, 0.489110
60, 780, 30.550823, 0.509180
60, 780, 31.043703, 0.517395
60, 780, 31.106972, 0.518450
60, 780, 29.158327, 0.485972
60, 780, 31.102875, 0.518381
60, 780, 31.250916, 0.520849
60, 780, 31.049122, 0.517485
60, 780, 28.910490, 0.481842
60, 780, 30.339697, 0.505662
60, 780, 30.447823, 0.507464
60, 780, 29.783775, 0.496396
60, 780, 31.123037, 0.518717
60, 780, 30.685404, 0.511423
60, 780, 31.108646, 0.518477
60, 780, 30.156212, 0.502604
60, 780, 31.205757, 0.520096
60, 780, 31.008623, 0.516810
60, 780, 28.357676, 0.472628
60, 780, 30.315931, 0.505266
60, 780, 30.119410, 0.501990
60, 780, 31.160183, 0.519336
60, 780, 29.145420, 0.485757
60, 780, 28.581739, 0.476362
60, 780, 31.204979, 0.520083
60, 780, 29.146856, 0.485781
60, 780, 30.682932, 0.511382
60, 780, 30.731628, 0.512194
60, 780, 30.544670, 0.509078
60, 780, 30.632683, 0.510545
60, 780, 29.074902, 0.484582
60, 780, 31.223022, 0.520384
60, 780, 29.148306, 0.485805
60, 780, 30.889082, 0.514818
60, 780, 29.313425, 0.488557
60, 780, 29.784159, 0.496403
60, 780, 29.920141, 0.498669
60, 780, 29.680351, 0.494673
60, 780, 30.726332, 0.512106
60, 780, 29.863842, 0.497731
60, 780, 31.247972, 0.520800
60, 780, 30.737329, 0.512289
60, 780, 28.942938, 0.482382
60, 780, 30.720114, 0.512002
60, 780, 29.727110, 0.495452
60, 780, 30.790358, 0.513173
60, 780, 31.074810, 0.517914
60, 780, 30.863955, 0.514399
60, 780, 29.716520, 0.495275
60, 780, 29.840378, 0.497340
60, 780, 30.269609, 0.504493
60, 780, 29.492498, 0.491542
60, 780, 28.347712, 0.472462
60, 780, 28.159281, 0.469321
60, 780, 30.253874, 0.504231
60, 780, 31.027109, 0.517119
60, 780, 31.204140, 0.520069
60, 780, 31.250679, 0.520845
60, 780, 30.316042, 0.505267
60, 780, 29.135630, 0.485594
60, 780, 30.083548, 0.501392
60, 780, 29.600542, 0.493342
60, 780, 30.245098, 0.504085
60, 780, 30.864305, 0.514405
60, 780, 29.861717, 0.497695
60, 780, 31.197598, 0.519960
60, 780, 29.487947, 0.491466
60, 780, 31.027771, 0.517130
60, 780, 30.843184, 0.514053
60, 780, 30.743065, 0.512384
60, 780, 30.936666, 0.515611
60, 780, 30.543159, 0.509053
60, 780, 30.167725, 0.502795
60, 780, 31.117508, 0.518625
60, 780, 31.245150, 0.520752
60, 780, 29.661268, 0.494354
60, 780, 29.842806, 0.497380
60, 780, 30.641022, 0.510684
60, 780, 31.427794, 0.523797
60, 780, 30.466757, 0.507779
60, 780, 30.802265, 0.513371
60, 780, 30.946726, 0.515779
60, 780, 30.695269, 0.511588
60, 780, 30.910988, 0.515183
60, 780, 29.596189, 0.493270
60, 780, 30.235155, 0.503919
60, 780, 29.109293, 0.485155
60, 780, 31.193005, 0.519883
60, 780, 29.578489, 0.492975
60, 780, 29.235748, 0.487262
60, 780, 31.017220, 0.516954
60, 780, 30.860220, 0.514337
60, 780, 29.834557, 0.497243
60, 780, 30.756987, 0.512616
60, 780, 31.002171, 0.516703
60, 780, 30.465101, 0.507752
60, 780, 28.869884, 0.481165
60, 780, 31.359583, 0.522660
60, 780, 31.438604, 0.523977
60, 780, 30.952690, 0.515878
60, 780, 30.245853, 0.504098
60, 780, 30.321903, 0.505365
60, 780, 30.500900, 0.508348
60, 780, 30.739971, 0.512333
60, 780, 29.504160, 0.491736
60, 780, 29.498913, 0.491649
60, 780, 30.927366, 0.515456
60, 780, 30.094961, 0.501583
60, 780, 30.188829, 0.503147
60, 780, 30.387392, 0.506457
60, 780, 30.263824, 0.504397
60, 780, 29.974915, 0.499582
60, 780, 31.024393, 0.517073
60, 780, 29.615164, 0.493586
60, 780, 29.965015, 0.499417
60, 780, 30.883625, 0.514727
60, 780, 30.410858, 0.506848
60, 780, 30.750702, 0.512512
60, 780, 31.388346, 0.523139
60, 780, 30.652502, 0.510875
60, 780, 30.477201, 0.507953
60, 780, 31.403856, 0.523398
60, 780, 28.631119, 0.477185
60, 780, 30.584211, 0.509737
60, 780, 30.861362, 0.514356
60, 780, 31.247597, 0.520793
60, 780, 31.373058, 0.522884
60, 780, 30.886190, 0.514770
60, 780, 28.846079, 0.480768
60, 780, 30.520399, 0.508673
60, 780, 31.102661, 0.518378
60, 780, 27.502771, 0.458380
60, 780, 30.867708, 0.514462
60, 780, 30.380671, 0.506344
60, 780, 29.266518, 0.487775
60, 780, 29.879103, 0.497985
60, 780, 30.108097, 0.501802
60, 780, 31.420782, 0.523680
60, 780, 29.238001, 0.487300
60, 780, 30.944950, 0.515749
60, 780, 29.592648, 0.493211
60, 780, 26.790663, 0.446511
60, 780, 31.000555, 0.516676
60, 780, 29.787968, 0.496466
60, 780, 30.247616, 0.504127
60, 780, 30.142220, 0.502370
60, 780, 29.342539, 0.489042
60, 780, 31.455286, 0.524255
60, 780, 31.018770, 0.516980
60, 780, 29.750610, 0.495843
60, 780, 31.361458, 0.522691
60, 780, 28.682114, 0.478035
60, 780, 29.681576, 0.494693
60, 780, 30.961496, 0.516025
60, 780, 31.094986, 0.518250
60, 780, 31.448177, 0.524136
60, 780, 29.752222, 0.495870
60, 780, 31.099903, 0.518332
60, 780, 31.202110, 0.520035
60, 780, 30.637314, 0.510622
60, 780, 31.462328, 0.524372
60, 780, 29.613997, 0.493567
60, 780, 31.070139, 0.517836
60, 780, 29.547247, 0.492454
60, 780, 30.659731, 0.510996
60, 780, 31.277712, 0.521295
60, 780, 30.531347, 0.508856
60, 780, 31.500643, 0.525011
60, 780, 31.496906, 0.524948
60, 780, 30.224232, 0.503737
60, 780, 29.391693, 0.489862
60, 780, 31.123850, 0.518731
60, 780, 30.043314, 0.500722
60, 780, 30.979292, 0.516321
60, 780, 31.290127, 0.521502
60, 780, 28.995007, 0.483250
60, 780, 31.075151, 0.517919
60, 780, 15.826758, 0.263779
